PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Lacto_Binary
-7.08400395485734,-12.477630495505132,3.9378573259751652,-4.609118763886402,-0.9330658437315735,2.679758167583591,3.8431506991139326,0.2634875205824603,2.1298893259652347,1.1762172909859088,1.0
23.1464503961331,-2.996740211060569,-1.3797194416422942,-11.78741772047061,-3.566899684205664,-2.435862727349268,6.5085944490229,9.217484604588025,6.500690158074866,7.9146241467911995,1.0
-8.415663697717914,-2.4517729890366975,-7.2567945191862355,3.163075227183203,0.6782122255511771,2.6336524354361908,-2.375518707701633,-3.9534511754546053,-3.7721420413189546,5.941837216040009,0.0
12.404417779486224,-4.7584406301866125,7.231776895322018,8.265605072767114,-0.1870113007044809,-1.5666744658403928,-0.2926054015361982,0.17787215675547152,0.34704376434578466,-1.2452325702790614,0.0
-9.45889748921064,-27.77180262180853,29.099627672166882,32.23531968405738,-1.4576845653973294,-13.779843200613424,0.852362956977348,9.821121219975572,5.146160909853192,-2.092752036272406,0.0
-1.0838267657786176,-12.034402536013761,7.30528184993648,4.746822544150488,-0.6673433895247189,-5.996135418648358,-2.6034666619222673,-1.3627451097874541,-2.895161489266463,1.4707382392594757,1.0
-4.253444823733551,-6.579969805142547,-1.1583319390570828,-4.245082106137205,2.207742934997139,2.313345897378501,-0.12452959749515635,-3.241497246989687,0.14679870377254867,2.3268148400853916,0.0
-7.488045680685252,4.016224193000216,-4.3840837072252485,2.9062029647723087,4.154879036662778,-0.2941743913160624,-2.1941118501136514,-0.5359046780254513,4.653974193438973,2.2272008597151847,0.0
13.148082186872692,2.0948416297061314,-0.14130642957153894,-2.4094927222476605,-1.399426906394984,-0.9053023681021066,-1.5624211217391117,-3.169760488324471,-3.3900190717804084,0.2568902838753875,0.0
-8.690346904601844,4.799370936764391,-1.797578946237425,0.24156360251067632,-0.3272707838740869,3.0484732259480856,-3.395870698005584,3.6576009510035097,-1.8336161658954526,2.054663227311285,1.0
-9.086555626952528,7.545329555804048,-3.902634098605451,-6.608453319813165,-7.80230689673918,-7.138539572812908,-1.480297798595088,1.8391694507251573,-6.209440579262777,-1.8392854243822323,0.0
-1.3232124224984823,0.2265176963462574,-0.4522675476448832,1.9942064587508548,-0.2798865511624715,4.153185127929168,-1.6664544224853417,-0.5525871378421079,-1.6664871453704415,-1.1833556303669392,1.0
37.25649737460263,-2.6153093765587463,3.831419620052321,6.676006695064594,-0.7730903353398011,-1.8895847039396028,-1.71563908012642,-0.0010928280397166645,-0.22280419007514185,-0.9120812519433463,1.0
-9.638581152372005,6.909067948114932,-3.5854547450094887,1.4115902352978535,-3.2488737447686358,2.6702005895072043,-5.798724832983655,4.554059514537899,-4.010294048735528,-1.0133969803737544,0.0
-7.477264968870408,5.531832651379272,3.668089356724643,-8.41524894421038,-1.6499017995104523,-5.7224175639137975,1.9314058827645861,-3.072892419698081,-0.755748418294206,1.1576307081752197,1.0
26.125740959952942,-1.0330364328994648,-0.7511640909195445,-2.736417491681266,-2.306486683859661,0.4127366393171519,-2.15801850084156,-3.0658947992810877,-3.4796953771118537,-1.901756611108366,0.0
-8.801809229756579,-18.693176986230434,11.790954195604371,7.014452911655424,0.6207937391765874,3.7224625856188003,2.939222490110261,-2.8282528002537837,1.3758281977992532,-2.286410078901992,0.0
4.17633883523407,-9.17383739649516,3.5842560666793783,2.2688412262674196,-0.8789048929219705,7.32637622457102,0.6000553519355171,-3.556899985081561,-0.6031753514518856,-4.71029198587784,0.0
-8.729335429090243,-4.4082807237663175,-9.78417986817772,1.5624493104521306,-4.811579226244289,0.8512388619917817,4.5004864420880235,-3.4957823406456416,-1.4113603553551322,-8.651425160209827,1.0
5.149796089431918,0.5237167784071151,-0.19649123045021089,-2.742870602663081,-2.2667208775156533,-2.220131602293653,-2.4160295419942392,-3.871606427445065,-4.508326337048912,-0.8069961938458294,0.0
19.391499229735786,-1.0984719234136278,0.36464703672883925,-0.9867689780380904,-1.9812086215209428,-1.3939960848298196,1.0472978537149138,0.9458715958294537,0.6126274404666701,0.7528016529611303,1.0
22.726609406687988,2.656587974096677,-1.863681304849497,-1.6053075054906876,-3.279022302895651,-0.18424760492667858,2.3806725823104298,3.6161798781070478,0.9260948809938396,1.324954379165272,1.0
49.96344012603984,4.299738274540521,1.118184774536573,2.1033556564267704,-0.8025184003859831,1.9013975796812215,0.03612862497543412,-0.9922977274740377,-0.5927658338369981,-0.3530451381376949,0.0
-8.29750263762142,-1.8363436344206392,0.6334761296561044,1.3580118124820824,2.1461231348203924,5.374951869742234,-1.40603905898667,-1.2311228415980793,-0.568511361706824,0.7115127044024989,0.0
-10.077822248046004,15.21282863974588,1.508707643303322,3.4851135901002728,1.0163774171391635,4.527796720699041,-1.7717140723065519,3.6405017810020976,-1.6302918428491537,4.481869198092489,0.0
-8.815558282417731,1.1358931957696705,2.2333399833400494,-1.1817370481128595,-1.369694067870939,-1.0424744678859736,0.8678772416612902,3.7642012355436116,-0.24330071637530537,-2.0350961507088488,0.0
-7.692936436996153,6.6552117715971795,1.6829428671340851,-0.9845867441395936,5.2810676919376345,-4.344789766308544,-12.078615152429858,-7.0749335985876165,20.942421534883003,-1.1627453821162725,0.0
-9.32409434422547,-0.048310275239928036,2.7893845641392536,3.2732879766456096,0.4006370533408292,8.649422041140593,-0.5064483445624377,-3.1496816051503425,-2.0359501365607744,0.33073860206299655,1.0
46.63225761015856,2.0202408224020676,0.8285340669590249,-2.7375688360795514,-2.6526887717596077,-0.7797894208076301,1.8160152090837305,2.7899969159273765,3.327675403605327,2.3190748527564033,0.0
-7.533894391640565,1.9043604839005583,-1.0956043507593556,-1.675165547055039,2.504593192194816,2.2140612864501907,-0.7802880927407747,-3.375632485073985,1.4789194688424212,0.0035585796018602345,1.0
-9.220984357461624,1.8713719517033018,0.7361360221784672,2.617221993685852,-1.1075954955881695,0.940688311823481,0.8343267482134139,-1.845370729280952,-2.1411017764292333,-0.14621128451529009,0.0
-7.098143147739121,-1.3451459126314798,-10.514043129546414,2.239705446704412,1.8390860869423622,-2.752135444909459,3.830231478216305,-3.8547367710042844,1.364742735379629,2.223711910226383,1.0
10.934405417085387,-4.112399017703748,-2.2459246765857057,-4.103345346766746,9.985936978984114,-1.6880070958049442,-0.7997489458306888,1.1542308708676,-3.6926086515176393,-6.7661933877984755,0.0
-8.454567289899678,1.9834009512898296,-5.045333377032973,-4.766103250084297,-9.064059348185076,-5.868485170270651,-12.644023042979773,0.9811269991831271,-14.235587866557792,-5.214636800344335,0.0
-8.823065941581266,-12.329371764406364,0.9477200519467481,-2.6538942471264764,-4.6130945817564175,12.79448318149122,6.135959426675579,-4.702179926814915,1.8236015226948603,-12.154815900364401,0.0
-7.794162358167273,6.3541149437897575,-6.606794685254653,-2.534488707100563,3.16515235852349,-9.503690313717286,-37.75793254274109,-13.527055366418523,49.183727474449476,-7.498116419158226,0.0
29.88900334914352,-0.4325518542213276,-0.14987187925283996,-5.5472849058178495,-2.47757647748279,0.18844975184211915,3.009780826678296,2.5442541210534606,2.2552709951154326,2.2442005959609674,0.0
-8.605768092601037,-1.0308951077010153,-9.184252974042217,5.889795303823003,-3.97609075855536,-4.941647087768715,2.6682383506048684,6.629099918135967,1.6171516479634813,1.2650326988681801,1.0
-2.192080762735846,-3.7752375252991532,-2.506260607808332,-2.892359288761322,0.9699795414418233,-1.042555769363503,-3.6456108600225017,-3.5041773849449886,-3.517222886376175,2.204828311283302,0.0
-6.372571003192451,-2.14101556068343,-3.49967457394784,-2.845211190160517,10.951473749851509,-1.0093329519284675,-0.9820640978442694,-1.752002607588175,-0.7631888733265129,0.6270887870405399,0.0
-8.731754974639461,2.7207302424676705,-4.03583835008308,-1.059635867836493,-2.516495076806196,5.322201388666922,2.6808710824372395,3.755379479361021,2.100844412581812,-0.897002743808125,0.0
-8.995951078447636,10.301868244777904,0.8192404720598012,2.015180910451623,2.2527781826403035,2.525273833416543,1.6087530611145113,2.038171207376965,2.8542276493853223,2.0178686216693773,0.0
-7.76866923821209,-8.689946392016015,3.7442069770348834,-3.0840432016197754,-1.3151953878745415,-3.487823124645243,3.1773433976764967,3.0788398279543183,2.6499127681494743,6.109290719476338,1.0
14.06723966949231,4.930583462246827,-5.040065693561528,4.574413459005269,2.355667865357084,1.7050009342061319,1.1247966265346099,-3.050343037287045,-0.7034646925196908,3.063946728016803,1.0
-7.828497851125999,3.693919755505629,-0.25087351821604287,-1.139244418208801,0.06137064434441264,-1.0050537925651912,-2.0651548044297634,0.30490162883965155,-1.6281051022405513,2.374405654548267,0.0
-7.350011216134088,-1.1573534211149132,-1.391422587912021,-4.944182631430024,0.1541954685720599,-0.9051651961778346,-2.643619187968778,-4.462033408717083,-3.1852915394522197,0.1906722555000555,0.0
-8.428134693643255,-5.590617793739375,2.526918802142789,0.6692269003308254,-2.949724968488443,1.3217847911878318,-0.03075954375602119,-1.558616973294714,-1.4778113002422693,-5.508036054158254,1.0
-3.119401554776605,-1.2172531309769432,-2.4123178229013673,-6.6968378655038885,-1.00364334217344,-3.7197855740923114,-3.8208564158294633,-2.226911479597712,-3.784428905218778,-1.1425794744367512,1.0
-8.369252633747333,-16.571043817951175,13.9715071530963,12.845098097805218,0.3696592118228672,-7.757562797200678,-0.35596019465230744,2.0033680789895523,1.4228291281229175,2.0116371847949424,1.0
-7.838217771451277,-9.899699943229738,3.434528881953754,2.2828074065495323,3.017501742524786,0.4162387229833824,0.5421076507902717,-3.2716281820067685,1.7760032930462826,5.2683583447363045,0.0
-8.208553447969619,13.468625696747718,4.920318724497329,-4.765566028909352,1.687449871413527,-5.029936388020715,-5.422800961233008,-3.4873634795334985,8.588115137764802,-1.8801177507570226,1.0
-8.200272740209924,-11.634152311854642,1.0651325871454778,-10.57718593589577,-5.07427588758857,12.249988911274464,8.914318851246065,0.918029146310436,5.11091306366473,-5.888056554573669,1.0
-7.393477058894479,-9.08089911214197,3.0612313691393487,1.78513810185407,4.845316281080979,-0.04628539510983176,-1.236768349422158,-3.305320516486983,-0.6970615809742542,4.903279952671744,1.0
-7.779090530984073,0.7247170666980995,-5.6118388617554995,-0.12784241727743184,10.343665330881564,1.2983259831007952,-2.344822702559916,2.7588254125155873,-3.1303760604404167,1.392132522616896,0.0
4.279867637100809,-2.9047398621823657,-2.8914017211947685,-6.021496826969886,1.049638790213689,-1.4761880038737152,-2.0117453023631664,-1.7236322831558093,-1.246956560564374,1.1275612872123861,1.0
-8.23290137595135,-14.526610847566438,7.109790718954176,1.799368776086757,-1.868916244231146,1.5350792186124673,3.7485699831428585,2.7505425362253173,3.3391728387746316,-0.4175950194366793,0.0
3.0642690864013105,11.822203391980267,1.6159298270311888,-3.208420022984057,-5.115842432537697,-3.699485396263813,-0.7807576910589423,1.603051192507332,-4.545021210654056,-1.1183633576221736,1.0
-6.527749548510591,-3.9972318522053936,-3.4040482610292595,-7.552029376261153,-1.3937284172848496,-2.8181026523929025,-2.2944517288763557,-2.80391399216731,-1.5738529039629814,-1.343184704490612,1.0
-8.329977210832837,-2.1523686618687927,-6.085359094317862,-7.670137986979218,-9.438661417727884,-9.024688270568198,-14.459512424934536,-3.3834952581558015,-15.995519626173754,-5.611460296415192,0.0
-7.194941663166928,-6.4769307129952765,-1.4297165686675903,-4.296729529215981,1.6002503662380927,6.10365403652784,1.3264875236582983,-3.4120495742493917,1.3165261974565114,-0.6573758175104181,1.0
-8.24914767890352,-7.870112498527457,-1.8027086556747327,-3.3537698367366326,-0.6575012424960036,8.152185002206382,0.585650585290609,-4.482305080163522,-1.219094155847393,-1.0430245471507447,0.0
-8.530987991179034,-1.759662449139918,-8.67850455466198,1.7643096549030095,-3.7913049897163695,-4.510696559851702,-0.2167586724984606,1.6572990186478669,-1.8308950581289412,0.657764468993923,0.0
-9.751300751350087,-5.4883384496987135,7.506886717947226,2.8454129666363555,-2.198015732122216,12.163504245555103,4.102816375559397,-2.0986241638423553,2.1814425764556353,-10.489819736183527,1.0
-8.328179459634956,-8.103363815710294,1.1012047606315352,-9.91221297762927,-5.853181807658055,0.45284978725866676,0.405913995932384,-3.4803717334702267,-4.12108554804316,-4.028477899824548,0.0
-8.773901476638509,-11.855765870283424,4.781400758767067,6.885515194341262,-3.836114856601153,-7.534088376118647,-2.1464937727516564,2.560509614637057,-2.6518853598748646,0.7725283995393277,0.0
5.538333454101929,6.819070770529028,-0.9816008756749719,1.3584758018644978,-0.4766460037605649,2.067732695549488,-1.441103382952505,0.0751278359943135,-2.445505521455647,3.030098074787151,1.0
-10.526004012426895,21.44634489415105,13.995489084797832,-5.808631089633198,-2.4524084648704436,-7.394026007855824,2.9561481337692403,-9.343515681805766,-6.043664227384056,-2.783755346623129,0.0
-3.187920205213802,-12.309150424698867,7.70869126460859,6.157807826527311,7.708467664896416,-6.867465750553425,-0.2353597031706739,2.8697443118888715,-0.545615817777247,-2.309556926239361,1.0
-8.514790984250943,1.2284942270620127,-10.147777633242903,0.6838656499618546,-3.6246736860765925,-3.4293383893222655,3.0706413055626216,3.40060550490611,0.03815422559589887,1.5995522359219123,1.0
-8.742128893377679,1.6911608922576096,-5.223188644232838,5.843677965350882,7.2662011380329705,13.135461411069247,-4.362553709976266,-4.95462648236494,-4.231144382779455,19.90486353955094,0.0
29.612980653637177,-3.117367702405797,-0.47601443193944304,-10.919596184728317,4.4481518458957625,-4.041148629794696,7.628084833128546,12.86310752110483,5.116438962395529,3.5438339772610354,1.0
-10.662849523786448,12.153689790609292,9.489982084908249,-2.91217050327972,-4.097598850456441,4.960694387551826,4.617030535822314,1.0120475534671272,0.09316391024480009,-5.948409411975085,0.0
-6.694034373657926,-4.728800227827746,-0.11917505560222086,-5.559389067317574,-1.886646068895213,-5.579586981049278,-3.588615448647596,-2.73111058638362,-3.700871333658038,-0.03488075114336198,0.0
-7.587222945396942,2.8943372187466467,0.7842130514027943,-4.221663480963194,0.30684303846399796,-2.005677172586875,-1.53956811085067,-2.0685757511614224,-2.2681681643190337,2.7496518637708474,1.0
-9.16683310827268,0.03148123373878331,0.08615312536424335,-0.7643669858300531,-4.006864027134682,1.7980732380085271,-4.843920907259634,-2.1063125649765615,-5.884677805566058,-3.974914758369185,0.0
39.97128063495501,-0.5366814245960849,-0.8959659961118889,-6.860576368018176,5.831492631482016,-1.953076984571576,5.177004517100959,8.559815691930503,3.1013996959081718,1.6165003930733792,0.0
-6.989283536305671,-6.001870100362944,-4.610862218209802,-5.233168682215983,-2.1515293591322155,2.7110712218710957,-3.2938066330426006,-6.22509227898197,-5.501996300015069,-5.227192137224947,1.0
40.590186157977314,-1.889951761512842,0.7787613392393031,-1.3380966695386092,-1.254556041774272,0.8360651008621831,1.2117175510035776,0.734632079718526,0.3698335823152141,-0.23715543732612554,0.0
-7.43577239542753,-1.831127419611619,-1.5424248249603774,-2.4640258729630826,10.688248086768846,-3.959377346330033,-1.6557050709353107,3.819157315127201,-3.1781320139322635,-2.2270956116255287,0.0
30.357722748274124,-0.33900024661137285,-0.9521227588583148,-2.780314090273017,-1.8009416978549178,2.4838303334696348,1.6176003201699625,0.969829187179911,1.1707975575444058,0.21277655071260027,1.0
-10.367881433222982,18.010963043503647,-5.997783307578684,9.786644052117387,0.03311991022562477,-9.079667710683065,17.46004435013174,-8.37130105000607,3.703546633163679,-1.8757354968109534,1.0
-7.400819093920882,-1.893458546389625,-9.506051767007051,3.6655716559769465,1.8613642363716676,-2.9838900690236265,3.4649051481195494,-4.7515453792100715,0.7955354827097096,2.1414319048347945,1.0
-8.679547809908005,5.028871400914879,0.6852464655355996,2.3279960799563457,2.562459961416074,-0.42065744643661696,0.8212766535261574,1.0138207381493003,3.478380606398207,2.863238175479268,0.0
-8.803469216028226,4.50511304629991,10.279624267672354,2.2723619456263555,1.1306832334916583,-4.67091155818998,0.9626067301521227,-3.7033562322298166,-1.8745914621391022,2.0729810727753635,1.0
-10.85179742011523,18.68576307658579,-0.4358839438786948,3.7020980306314977,-1.9095322002127517,0.35744363259628986,-13.460395245640703,4.615651830269885,13.842792985715985,-3.473159622482797,1.0
-8.551130654398719,8.517683779712929,-7.822472978520332,7.15480833729945,0.1588193778146767,3.0309382786976835,-4.6682175187953865,10.069289545849358,0.7344083163621036,0.44149261982498134,0.0
-11.122194779604225,18.984155152516028,5.667163528448817,5.585121487893674,0.30782039835634833,1.803595916884106,0.44314587617187684,5.933845983821753,2.053026022819368,0.9904668158889769,0.0
-7.574212313759215,-8.604336724405613,-2.2080435769404554,-17.958353074660195,-9.665003321288335,-1.2085508684370994,5.61811373124889,10.62828633075713,2.8310104852918494,3.922934612761253,1.0
20.789680076115904,0.13607264279638542,-3.9179980506353127,1.4878160596873293,-2.0947391674881413,0.41760985339096607,-7.612446651609129,-3.3980639970285185,-8.248946418259147,3.341806267847371,0.0
-0.15448301420971777,-5.7268468643142185,-5.094531854891961,-13.433421250755954,25.97898504995376,-8.961835054446556,-3.830358963474477,5.36856789321868,-13.518172567550168,-17.72436305152973,0.0
-8.566188385682782,1.1521323190761268,-7.368576938297085,-2.949143453499959,-5.5704311442038446,-7.366816841550923,0.683170930038756,-2.6820124689828813,-5.355043127332987,-1.0544352777656587,1.0
-8.085624874916029,-6.4397067195985995,-3.1729144949121935,-2.707739209251149,0.7060806380507048,3.834375858368836,-4.979208376325656,-7.307844713391029,-3.5348432474325064,6.1244847876766695,0.0
9.675057403171182,-5.980007598933092,-0.8571318434566286,-8.228541832588693,-3.020031048570482,1.1634248968425536,2.6937074898300857,2.1414970928899897,1.6536928841657024,0.7840404705414077,1.0
-5.442387079614753,0.19174480600206723,-4.274719659898716,-3.2985577637627803,4.694380581724728,-2.0298112527940826,-5.45074125413008,-0.6875127924838951,0.25665022330352416,-2.62910770092355,1.0
48.787800959015016,3.6110102156639377,1.3997400593206866,2.164404896617859,-1.2926938243756299,0.72904579475575,0.0649630391138295,-2.444687254739905,-1.592271423789485,-0.7593568785259541,1.0
-1.1323675990155477,-3.953405467680649,-3.9017897056742683,-10.548651362275029,39.25585767857589,-8.457006379847286,2.4219943550057343,11.902852156727898,-4.296487902224559,-11.636740858994656,1.0
13.251005792658539,-0.24945513032434619,-2.621636874841853,-3.40572218776957,-0.1452795335171997,0.3453875948430233,0.48826762913516564,-2.039544268422761,0.5522941423340966,-0.11544249001938578,1.0
-9.549564169757682,2.020520107798906,-38.23917088674278,21.863279406226223,-3.886528254247427,-19.195848714596345,29.14811068701038,-17.072194469403403,3.4605126392211254,-1.993836151601068,0.0
-7.836089174729283,-19.92225769627735,14.55374339394579,9.119604331800028,7.475476983618339,-7.4275514723158045,1.3544833317233094,4.015614366329384,-0.6764892896662293,-2.3881789132104365,0.0
-4.853285497871293,0.7759551739087218,-5.911035703441304,6.145399150480701,2.9988991985437834,5.891537312140861,-2.2929189931860243,-2.2789419055524833,-2.7766506904762953,8.59336063896828,1.0
-5.98099342231829,-11.633464277798915,6.0930532354232065,7.498827586578589,1.0073930630556074,5.954322013599724,0.6479596157421222,-0.8416904057695429,0.6131923054286772,3.9119155987918717,0.0
-8.8933232578992,14.16365879513819,2.871656497247251,-0.24715496721471675,-0.05786466453420136,-1.7841415206255484,-2.166817569702224,2.9595952527406895,1.6753374521399476,0.12034898563864571,0.0
-7.7503595451618015,-8.537768503343617,2.181431038235403,-0.4576790479055162,1.655250934210299,1.5327963909357734,-1.501059296997087,-3.4455083690704975,1.6345722124343456,5.846163354817394,0.0
-7.643195972442099,-4.9879105138882505,-5.333907828750638,-3.700529524516165,-2.448997797652603,-0.472410225339843,1.2220354841345658,-0.9881882356543321,-0.9776155789944116,2.265000803991469,1.0
-7.629592535242036,-2.698231289178858,-8.36941444173441,1.325105987904383,0.13776402098019513,-3.8774618271004586,1.5293486354297907,-3.697233444528041,-1.4744324899902228,0.6723906089119289,1.0
-8.373072547447354,-15.477327607330295,9.234109019449573,5.826000688041949,-2.933165897548225,-8.26342448914398,-3.0916173388005554,-0.5273904448826503,-3.265693223365059,0.12005326504104197,0.0
-7.062571894184473,-2.317026777661724,4.66531671390436,-0.3628564337236714,3.9359714094967706,1.4690378729872102,1.3474325972843864,-3.9597157965081275,0.5623251280252743,-1.9932798472278592,1.0
-7.883970848339063,-8.110842374935853,2.203359029624001,5.4245174224356365,5.0551132834555474,6.374597282958836,-1.8267475556543804,-5.642525258052199,0.6072179260160631,11.691491620556427,0.0
-3.5882835890649956,-15.673397728261772,11.047940680977593,8.672098203954757,1.9090179208168419,-4.030199126167161,-0.21736916945234686,-0.5209558820874025,0.5116678621984043,1.5647871592276363,0.0
-6.910421281761532,-4.222704618188923,-2.438377259311221,-11.808031523191497,-3.8932628332717147,-2.063410309257439,4.674049081409522,8.390201723278436,4.149317077341427,6.22404850011461,1.0
-6.9739051091399995,-11.199468792551226,6.089554224123849,5.319402509900413,12.933405375541447,-5.419702558099261,0.2166539994098765,2.497528402862303,0.2856097338343724,-0.24760427308388389,0.0
69.78618020355212,4.6239483642823105,0.1910676800435991,5.030776121518512,-0.5548539612867494,2.272857437554049,0.7251701466950425,-1.0329192882755522,0.19703560835225042,-0.8969461616824583,0.0
