PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Lacto_Binary
5.66660894578771,16.740231905964862,-2.597504463250346,0.4345440124105193,-6.987658827057506,-2.883595772504571,4.001161399704359,1.807813221940739,-8.30663664260098,3.277451533852066,1.0
42.23658232601674,-11.214550450562731,1.8288640018106168,0.7500892283055147,-0.05257037883704218,-0.5030786169135744,1.3242912369417186,0.07994167096661843,-0.21620164141005227,-0.685804367990317,0.0
5.640152242473807,16.267383135301586,-27.575482893789335,-18.41639824185044,21.371112762510062,0.2013438223116482,-9.312036985169827,0.5765902466172653,6.807371093616782,3.0358532629449524,0.0
9.457180624757065,16.283460667413543,-11.970363969915866,-19.83816990391369,21.803744603640574,1.3035989704303448,-10.149251621512068,0.8643530635702478,7.853253503216334,2.002653384005843,1.0
5.806729436451766,14.056076250105207,-6.0125824420390135,2.3052007315332657,-12.741610441773586,-1.5706720052856207,-3.819071253617843,2.950494052350775,10.007852380067314,-3.4534897819369474,0.0
5.6585085162620326,21.1939800106368,3.196447689176232,2.6161944510126713,-0.713982772100534,-5.280656567709666,13.914503569468685,-0.19227477732062823,6.711334407880591,4.082850334095695,0.0
4.105342310463317,11.220396203759206,-1.0024083618041075,0.7774630270479314,-4.0164942732274005,-0.6404829383032116,-2.666748363239062,-2.6934731117007584,-1.6258668996280365,-2.7900524753706732,1.0
3.065972057314728,8.230470217951272,1.2721390797201462,-0.4385638956854494,-1.8412817181891479,21.611855060407194,3.7369814972691797,-1.779882870920054,-0.7124676952758465,0.12739937696382364,1.0
2.1782528119361655,7.504312797443031,0.6531520831088258,0.2053678207220891,0.9968908222886516,2.7866769973462144,6.643691292526982,0.037253500201763545,-3.191428914106041,-4.248664710492739,0.0
3.5036432215042796,11.413056923430272,2.976469174204406,5.150593301359763,3.7572314239716595,-0.39346766012042095,5.801970685794946,-5.453447144171791,2.247330616280012,-3.0194153419271865,0.0
5.325651959417754,16.233990556301336,-0.2792878448391379,9.304203617952226,-1.0313893102846414,-1.9507272594948775,0.3402667459345838,-10.598068953765221,2.395882326533564,-5.701181899734809,0.0
3.7304458063012733,11.994628652880994,1.0751722490119326,8.143090175222131,2.7728315873991676,-0.13291633515561513,0.9847767430046426,-0.9169703781711411,5.368644776288142,-1.711110952030995,0.0
17.031626245243615,10.121203784687994,-22.01610705918648,-15.51236058314993,18.88710355951229,-0.10530929675267127,-7.286399015057777,0.8504011745696385,6.830535731442746,2.7522550580991583,1.0
51.51583609210104,-10.396342407700537,5.567968012926962,-1.7384674029593734,2.762708775614671,-1.0647001946092742,-0.92223691953783,-3.770475888802488,-2.161140214029028,7.661685190645304,0.0
48.4520754936296,-8.236601431120132,-1.8438988264278608,0.3980091152791412,-5.187447812111239,-1.517403355054128,-2.320541887433203,2.464474379063522,6.159596440092243,-0.5901135523934739,1.0
6.612862796589096,12.43115133166678,-16.458501785532885,-6.730372551958919,7.159802830691469,0.16812812572896466,-1.1669686108376076,-0.7008225709249242,-2.025060193622577,-1.623707802445244,1.0
6.684344096902156,3.373488026928803,-3.1454561075804195,1.382895421072949,-4.0025387037451265,5.195923924334495,-1.5215293352845651,-2.9975201145901833,-3.321453814824426,-1.9832650875176234,1.0
4.668192877353688,10.006771445978762,-11.203308611957496,-0.47482538619834763,-5.870684649950647,-2.752875839492143,14.674835434243079,6.329440950091205,-4.09517539920874,8.889573832180412,0.0
